Year,Multi_short,ODA,Share,full name,Donor
2023,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",0.22,0.0%,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",Spain
2023,Intergovernmental Panel on Climate Change ,0.22,0.0%,Intergovernmental Panel on Climate Change ,Spain
2023,Convention to Combat Desertification ,0.17,0.0%,Convention to Combat Desertification ,Spain
2023,Universal Postal Union ,0.16,0.0%,Universal Postal Union ,Spain
2023,Economic Commission for Latin America and the Caribbean,0.15,0.0%,Economic Commission for Latin America and the Caribbean,Spain
2023,CITES,0.14,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,Spain
2023,OECD Development Centre ,0.11,0.0%,OECD Development Centre ,Spain
2023,Pacific Islands Forum Secretariat ,0.08,0.0%,Pacific Islands Forum Secretariat ,Spain
2023,UNIDIR,0.06,0.0%,United Nations Institute for Disarmament Research,Spain
2023,International Institute for Democracy and Electoral Assistance ,0.04,0.0%,International Institute for Democracy and Electoral Assistance ,Spain
2023,Global Community Engagement and Resilience Fund,0.02,0.0%,Global Community Engagement and Resilience Fund,Spain
