Year,Multi_short,ODA,Share,Full Name,Donor
2023,Council of Europe,0.33,0.0%,Council of Europe,Luxembourg
2023,FAO,0.27,0.0%,Food and Agricultural Organisation,Luxembourg
2023,World Health Organisation - assessed contributions,0.25,0.0%,World Health Organisation - assessed contributions,Luxembourg
2023,Mekong River Commission ,0.22,0.0%,Mekong River Commission ,Luxembourg
2023,Geneva Centre for the Democratic Control of Armed Forces,0.22,0.0%,Geneva Centre for the Democratic Control of Armed Forces,Luxembourg
2023,United Nations Office for Disaster Risk Reduction,0.2,0.0%,United Nations Office for Disaster Risk Reduction,Luxembourg
2023,International Labour Organisation - Assessed Contributions,0.16,0.0%,International Labour Organisation - Assessed Contributions,Luxembourg
2023,"United Nations Educational, Scientific and Cultural Organisation",0.14,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Luxembourg
2023,UNIDO,0.08,0.0%,United Nations Industrial Development Organisation ,Luxembourg
2023,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.07,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Luxembourg
2023,International Organisation for Migration ,0.05,0.0%,International Organisation for Migration ,Luxembourg
2023,Convention to Combat Desertification ,0.01,0.0%,Convention to Combat Desertification ,Luxembourg
2023,Geneva International Centre for Humanitarian Demining ,0.0,0.0%,Geneva International Centre for Humanitarian Demining ,Luxembourg
2023,UNIDIR,0.0,0.0%,United Nations Institute for Disarmament Research,Luxembourg
